1.886659 0.869771 -0.505951 7.646052 
1.900329 0.871435 -0.502631 7.471909 
1.914173 0.873089 -0.499312 7.300618 
1.928192 0.874733 -0.495992 7.132150 
1.942392 0.876367 -0.492673 6.966477 
1.956775 0.877991 -0.489353 6.803572 
1.971346 0.879606 -0.486034 6.643406 
1.986109 0.881210 -0.482714 6.485952 
2.001066 0.882804 -0.479395 6.331181 
2.016224 0.884388 -0.476075 6.179067 
2.031584 0.885962 -0.472756 6.029581 
2.047153 0.887526 -0.469436 5.882696 
2.062935 0.889079 -0.466117 5.738385 
2.078934 0.890623 -0.462797 5.596621 
2.095154 0.892157 -0.459478 5.457376 
2.111601 0.893680 -0.456158 5.320624 
2.128280 0.895193 -0.452839 5.186337 
2.145195 0.896696 -0.449519 5.054488 
2.162353 0.898189 -0.446200 4.925051 
2.179758 0.899671 -0.442880 4.798000 
2.197417 0.901143 -0.439561 4.673307 
2.215335 0.902605 -0.436241 4.550946 
2.233517 0.904057 -0.432922 4.430890 
2.251971 0.905498 -0.429602 4.313114 
2.270702 0.906929 -0.426283 4.197592 
2.289717 0.908350 -0.422963 4.084296 
2.309023 0.909760 -0.419644 3.973202 
2.328627 0.911160 -0.416324 3.864283 
2.348536 0.912549 -0.413005 3.757514 
2.368757 0.913928 -0.409685 3.652869 
2.389298 0.915297 -0.406366 3.550322 
2.410167 0.916655 -0.403046 3.449848 
2.431373 0.918003 -0.399727 3.351422 
2.452923 0.919340 -0.396407 3.255018 
2.474826 0.920666 -0.393088 3.160612 
2.497092 0.921982 -0.389768 3.068177 
2.519730 0.923288 -0.386449 2.977690 
2.542749 0.924583 -0.383129 2.889125 
2.566160 0.925867 -0.379810 2.802458 
2.589972 0.927141 -0.376490 2.717664 
2.614197 0.928404 -0.373171 2.634719 
2.638846 0.929657 -0.369851 2.553598 
2.663930 0.930899 -0.366532 2.474277 
2.689461 0.932130 -0.363212 2.396731 
2.715452 0.933351 -0.359893 2.320938 
2.741915 0.934561 -0.356573 2.246872 
2.768864 0.935760 -0.353254 2.174510 
2.796313 0.936949 -0.349934 2.103828 
2.824275 0.938126 -0.346615 2.034802 
2.852767 0.939294 -0.343295 1.967410 
2.881802 0.940450 -0.339976 1.901627 
2.911399 0.941595 -0.336656 1.837430 
2.941572 0.942730 -0.333337 1.774797 
2.972341 0.943854 -0.330017 1.713703 
3.003722 0.944967 -0.326698 1.654127 
3.035735 0.946070 -0.323378 1.596045 
3.068400 0.947161 -0.320059 1.539435 
3.101736 0.948242 -0.316739 1.484273 
3.135766 0.949312 -0.313420 1.430538 
3.170511 0.950371 -0.310100 1.378208 
3.205995 0.951419 -0.306781 1.327259 
3.242242 0.952456 -0.303461 1.277669 
3.279277 0.953482 -0.300141 1.229418 
3.317128 0.954497 -0.296822 1.182482 
3.355820 0.955502 -0.293502 1.136841 
3.395385 0.956495 -0.290183 1.092472 
3.435851 0.957478 -0.286863 1.049353 
3.477250 0.958449 -0.283544 1.007465 
3.519616 0.959410 -0.280224 0.966784 
3.562983 0.960359 -0.276905 0.927291 
3.607389 0.961298 -0.273585 0.888964 
3.652870 0.962225 -0.270266 0.851781 
3.699467 0.963141 -0.266946 0.815723 
3.747223 0.964047 -0.263627 0.780769 
3.796182 0.964941 -0.260307 0.746898 
3.846390 0.965825 -0.256988 0.714090 
3.897897 0.966697 -0.253668 0.682324 
3.950753 0.967558 -0.250349 0.651581 
4.005014 0.968408 -0.247029 0.621840 
4.060738 0.969247 -0.243710 0.593082 
4.117983 0.970075 -0.240390 0.565286 
4.176815 0.970891 -0.237071 0.538434 
4.237302 0.971697 -0.233751 0.512505 
4.299513 0.972491 -0.230432 0.487481 
4.363527 0.973275 -0.227112 0.463342 
4.429421 0.974047 -0.223793 0.440069 
4.497282 0.974808 -0.220473 0.417643 
4.567200 0.975558 -0.217154 0.396045 
4.639270 0.976296 -0.213834 0.375258 
4.713594 0.977024 -0.210515 0.355262 
4.790281 0.977740 -0.207195 0.336038 
4.869446 0.978445 -0.203876 0.317570 
4.951213 0.979139 -0.200556 0.299838 
5.035711 0.979821 -0.197237 0.282824 
5.123083 0.980492 -0.193917 0.266512 
5.213477 0.981152 -0.190598 0.250883 
5.307055 0.981801 -0.187278 0.235920 
5.403989 0.982439 -0.183959 0.221606 
5.504464 0.983065 -0.180639 0.207923 
5.608679 0.983680 -0.177320 0.194854 
5.716848 0.984284 -0.174000 0.182383 
5.829202 0.984876 -0.170681 0.170492 
5.945990 0.985457 -0.167361 0.159166 
6.067480 0.986027 -0.164042 0.148388 
6.193965 0.986586 -0.160722 0.138142 
6.325760 0.987133 -0.157403 0.128411 
6.463208 0.987669 -0.154083 0.119180 
6.606684 0.988193 -0.150764 0.110433 
6.756593 0.988706 -0.147444 0.102154 
6.913382 0.989208 -0.144125 0.094329 
7.077535 0.989699 -0.140805 0.086941 
7.249587 0.990178 -0.137486 0.079976 
7.430124 0.990646 -0.134166 0.073419 
7.619792 0.991102 -0.130847 0.067256 
7.819303 0.991547 -0.127527 0.061471 
8.029448 0.991981 -0.124208 0.056050 
8.251101 0.992404 -0.120888 0.050980 
8.485239 0.992815 -0.117569 0.046247 
8.732948 0.993214 -0.114249 0.041836 
8.995447 0.993602 -0.110930 0.037733 
9.274106 0.993979 -0.107610 0.033927 
9.570467 0.994344 -0.104291 0.030403 
9.886276 0.994698 -0.100971 0.027149 
10.223517 0.995041 -0.097652 0.024151 
10.584451 0.995372 -0.094332 0.021398 
10.971672 0.995692 -0.091013 0.018876 
11.388164 0.996000 -0.087693 0.016574 
11.837383 0.996297 -0.084374 0.014481 
12.323350 0.996583 -0.081054 0.012583 
12.850771 0.996857 -0.077735 0.010870 
13.425195 0.997119 -0.074415 0.009330 
14.053206 0.997370 -0.071096 0.007953 
14.742677 0.997610 -0.067776 0.006727 
15.503103 0.997838 -0.064457 0.005643 
16.346043 0.998055 -0.061137 0.004690 
17.285709 0.998261 -0.057818 0.003857 
18.339775 0.998455 -0.054498 0.003136 
19.530502 0.998637 -0.051179 0.002517 
20.886326 0.998808 -0.047859 0.001990 
22.444161 0.998968 -0.044540 0.001548 
24.252811 0.999116 -0.041220 0.001180 
26.378180 0.999252 -0.037901 0.000880 
28.911472 0.999378 -0.034581 0.000638 
31.982636 0.999491 -0.031262 0.000448 
35.783365 0.999594 -0.027942 0.000303 
40.608730 0.999684 -0.024623 0.000194 
46.937713 0.999764 -0.021303 0.000117 
55.602950 0.999832 -0.017984 0.000065 
68.191002 0.999888 -0.014664 0.000032 
88.145385 0.999933 -0.011345 0.000013 
124.607088 0.999966 -0.008025 0.000004 
212.510495 0.999988 -0.004706 0.000001 
721.433979 0.999999 -0.001386 0.000000 
